,ID,Updated,Confirmed,Confirmed_Change,ISO3
627,54574470,2020-08-13,209365,2669,FRA
628,55561288,2020-08-14,212211,2846,FRA
629,53968292,2020-08-15,215521,3310,FRA
630,54300174,2020-08-16,218536,3015,FRA
631,56545888,2020-08-17,219029,493,FRA
632,56545889,2020-08-18,221267,2238,FRA
633,57000897,2020-08-19,225043,3776,FRA
634,57000899,2020-08-20,229814,4771,FRA
635,57857022,2020-08-21,234400,4586,FRA
636,58140094,2020-08-22,238002,3602,FRA
637,58418621,2020-08-23,242899,4897,FRA
638,58418625,2020-08-24,244854,1955,FRA
639,58889896,2020-08-25,248158,3304,FRA
640,59305679,2020-08-26,253587,5429,FRA
641,59305681,2020-08-27,259698,6111,FRA
642,59686550,2020-08-28,267077,7379,FRA
643,60267044,2020-08-29,272530,5453,FRA
644,60267048,2020-08-30,277943,5413,FRA
645,60924925,2020-08-31,281025,3082,FRA
646,60924939,2020-09-01,286007,4982,FRA
647,61395222,2020-09-02,293024,7017,FRA
648,61669498,2020-09-03,300181,7157,FRA
649,61669501,2020-09-04,309156,8975,FRA
650,61996209,2020-09-05,317706,8550,FRA
651,62623507,2020-09-06,324777,7071,FRA
652,62623513,2020-09-07,328980,4203,FRA
653,63150660,2020-09-08,335524,6544,FRA
654,63644393,2020-09-09,344101,8577,FRA
655,64003435,2020-09-10,353944,9843,FRA
656,64003439,2020-09-11,363350,9406,FRA
657,64497239,2020-09-12,373911,10561,FRA
658,64941121,2020-09-13,381094,7183,FRA
659,65354058,2020-09-14,387252,6158,FRA
660,65954638,2020-09-15,395104,7852,FRA
661,66346307,2020-09-16,404888,9784,FRA
662,66346308,2020-09-17,415418,10530,FRA
663,67107141,2020-09-18,428696,13278,FRA
664,67107144,2020-09-19,442194,13498,FRA
665,67606643,2020-09-20,453763,11569,FRA
666,68222011,2020-09-21,458061,4298,FRA
667,68222014,2020-09-22,468069,10008,FRA
668,68971609,2020-09-23,481141,13072,FRA
669,69386656,2020-09-24,497237,16096,FRA
670,69727312,2020-09-25,513034,15797,FRA
671,70148406,2020-09-26,527446,14412,FRA
672,70575183,2020-09-27,538569,11123,FRA
673,71009656,2020-09-28,542639,4070,FRA
674,71009657,2020-09-29,550690,8051,FRA
675,71780112,2020-09-30,563535,12845,FRA
676,72157141,2020-10-01,577505,13970,FRA
677,72571080,2020-10-02,589653,12148,FRA
678,72992380,2020-10-03,606625,16972,FRA
679,72992383,2020-10-04,619190,12565,FRA
680,73796122,2020-10-05,624274,5084,FRA
681,74145935,2020-10-06,634763,10489,FRA
682,74516637,2020-10-07,653509,18746,FRA
683,74891477,2020-10-08,671638,18129,FRA
684,75196553,2020-10-09,691977,20339,FRA
685,75551685,2020-10-10,718873,26896,FRA
686,75551686,2020-10-11,734974,16101,FRA
687,76092530,2020-10-12,743479,8505,FRA
688,76589588,2020-10-13,756472,12993,FRA
689,76979608,2020-10-14,779063,22591,FRA
690,77333857,2020-10-15,809684,30621,FRA
691,77690615,2020-10-16,834770,25086,FRA
692,78035489,2020-10-17,867197,32427,FRA
693,78035491,2020-10-18,897034,29837,FRA
694,78731475,2020-10-19,910277,13243,FRA
695,79022975,2020-10-20,930745,20468,FRA
696,79366645,2020-10-21,957421,26676,FRA
697,79685208,2020-10-22,999043,41622,FRA
698,80064744,2020-10-23,1041075,42032,FRA
699,80064750,2020-10-24,1086497,45422,FRA
700,80794472,2020-10-25,1138510,52013,FRA
701,81017163,2020-10-26,1165278,26768,FRA
702,81321022,2020-10-27,1198695,33417,FRA
703,81640027,2020-10-28,1235132,36437,FRA
704,81980454,2020-10-29,1282769,47637,FRA
705,82317023,2020-10-30,1331984,49215,FRA
706,82658136,2020-10-31,1367625,35641,FRA
707,82658139,2020-11-01,1413195,45570,FRA
708,83270776,2020-11-02,1466433,53238,FRA
709,83534542,2020-11-03,1502763,36330,FRA
710,83860912,2020-11-04,1543321,40558,FRA
711,84196033,2020-11-05,1601367,58046,FRA
712,84484293,2020-11-06,1661853,60486,FRA
713,84785501,2020-11-07,1748705,86852,FRA
714,85153486,2020-11-08,1787324,38619,FRA
715,85472404,2020-11-09,1807479,20155,FRA
716,85748211,2020-11-10,1829659,22180,FRA
717,86082915,2020-11-11,1865538,35879,FRA
718,86358470,2020-11-12,1898710,33172,FRA
719,86676875,2020-11-13,1922504,23794,FRA
720,86997051,2020-11-14,1954599,32095,FRA
721,87286547,2020-11-15,1981827,27228,FRA
722,87577656,2020-11-16,1991233,9406,FRA
723,87874662,2020-11-17,2036755,45522,FRA
724,88164250,2020-11-18,2065138,28383,FRA
725,88164263,2020-11-19,2086288,21150,FRA
726,88722054,2020-11-20,2109170,22882,FRA
727,88999650,2020-11-21,2127051,17881,FRA
728,89244492,2020-11-22,2140208,13157,FRA
729,89512094,2020-11-23,2144660,4452,FRA
730,89729538,2020-11-24,2153815,9155,FRA
731,90031854,2020-11-25,2170097,16282,FRA
732,90257387,2020-11-26,2183660,13563,FRA
733,90604416,2020-11-27,2196119,12459,FRA
734,90986269,2020-11-28,2208699,12580,FRA
735,90986273,2020-11-29,2218483,9784,FRA
736,91680471,2020-11-30,2222488,4005,FRA
737,92018629,2020-12-01,2230571,8083,FRA
738,92427503,2020-12-02,2244635,14064,FRA
739,92427519,2020-12-03,2257331,12696,FRA
740,93136371,2020-12-04,2268552,11221,FRA
741,93478606,2020-12-05,2281475,12923,FRA
742,93825413,2020-12-06,2292497,11022,FRA
743,93825432,2020-12-07,2295908,3411,FRA
744,94541139,2020-12-08,2309621,13713,FRA
745,94859548,2020-12-09,2324216,14595,FRA
746,94859578,2020-12-10,2337966,13750,FRA
747,95474762,2020-12-11,2351372,13406,FRA
748,95474777,2020-12-12,2365319,13947,FRA
749,95969522,2020-12-13,2376852,11533,FRA
750,95969530,2020-12-14,2379915,3063,FRA
751,96864341,2020-12-15,2391447,11532,FRA
752,97163642,2020-12-16,2409062,17615,FRA
753,97163652,2020-12-17,2427316,18254,FRA
754,97681057,2020-12-18,2442990,15674,FRA
755,98170189,2020-12-19,2460555,17565,FRA
756,98576438,2020-12-20,2473354,12799,FRA
757,98932663,2020-12-21,2479151,5797,FRA
758,98932670,2020-12-22,2490946,11795,FRA
759,99583753,2020-12-23,2505875,14929,FRA
760,99911800,2020-12-24,2527509,21634,FRA
761,99911819,2020-12-25,2547771,20262,FRA
762,100522185,2020-12-26,2550864,3093,FRA
763,101192956,2020-12-27,2559686,8822,FRA
764,101192962,2020-12-28,2562646,2960,FRA
765,102014222,2020-12-29,2574041,11395,FRA
766,100096513,2020-12-30,2600498,26457,FRA
767,102446960,2020-12-31,2620425,19927,FRA
768,102987362,2021-01-01,2639773,19348,FRA
769,103308680,2021-01-02,2643239,3466,FRA
770,103880827,2021-01-03,2655728,12489,FRA
771,103880851,2021-01-04,2659750,4022,FRA
772,103880924,2021-01-05,2680239,20489,FRA
773,104979973,2021-01-06,2705618,25379,FRA
774,104979984,2021-01-07,2727321,21703,FRA
775,105721317,2021-01-08,2747135,19814,FRA
776,106141189,2021-01-09,2767312,20177,FRA
777,106509824,2021-01-10,2783256,15944,FRA
778,106906993,2021-01-11,2786838,3582,FRA
779,107266042,2021-01-12,2806590,19752,FRA
780,107641165,2021-01-13,2830442,23852,FRA
781,107641166,2021-01-14,2851670,21228,FRA
782,108175940,2021-01-15,2872941,21271,FRA
783,108547551,2021-01-16,2894347,21406,FRA
784,108852316,2021-01-17,2910989,16642,FRA
785,109343117,2021-01-18,2914725,3736,FRA
786,109714344,2021-01-19,2938333,23608,FRA
787,110084229,2021-01-20,2965117,26784,FRA
788,110437954,2021-01-21,2987965,22848,FRA
789,110752695,2021-01-22,3011257,23292,FRA
790,111029874,2021-01-23,3035181,23924,FRA
